attendance,cgpa,fee_delay,assignments,engagement,risk_score,risk_category,risk_reason
65,6.34,10,56,4.0,38.18,Medium,Consistent academic performance
100,7.8,3,85,8.9,7.23,Low,Consistent academic performance
31,0.19,80,16,1.0,100.0,High,"Low attendance, Poor academic performance, High fee delay, Low assignment completion, Low class engagement"
26,3.14,69,32,0.4,96.24,High,"Low attendance, Poor academic performance, High fee delay, Low assignment completion, Low class engagement"
22,2.98,108,5,1.8,100.0,High,"Low attendance, Poor academic performance, High fee delay, Low assignment completion, Low class engagement"
87,8.96,5,94,8.4,11.64,Low,Consistent academic performance
64,6.62,26,66,6.7,38.41,Medium,Consistent academic performance
43,3.64,84,18,1.1,80.34,High,"Low attendance, Poor academic performance, High fee delay, Low assignment completion, Low class engagement"
6,0.39,67,2,3.3,100.0,High,"Low attendance, Poor academic performance, High fee delay, Low assignment completion, Low class engagement"
30,4.16,72,6,2.3,90.13,High,"Low attendance, Poor academic performance, High fee delay, Low assignment completion, Low class engagement"
81,8.67,4,98,9.7,14.47,Low,Consistent academic performance
50,1.3,32,42,3.7,69.11,High,"Low attendance, Poor academic performance, Low assignment completion, Low class engagement"
63,6.89,22,64,6.4,38.0,Medium,Consistent academic performance
57,6.72,17,69,5.4,41.69,Medium,Low attendance
77,8.24,7,88,9.1,19.61,Low,Consistent academic performance
10,1.57,70,1,1.1,100.0,High,"Low attendance, Poor academic performance, High fee delay, Low assignment completion, Low class engagement"
78,8.23,1,99,9.2,16.89,Low,Consistent academic performance
85,7.74,9,99,9.3,15.31,Low,Consistent academic performance
98,9.19,1,93,8.3,4.69,Low,Consistent academic performance
57,6.31,17,51,6.4,44.2,Medium,Low attendance
86,9.74,9,82,8.0,12.51,Low,Consistent academic performance
63,5.58,43,54,4.0,47.3,Medium,Consistent academic performance
6,4.03,111,41,3.2,100.0,High,"Low attendance, Poor academic performance, High fee delay, Low assignment completion, Low class engagement"
20,0.49,111,23,3.4,100.0,High,"Low attendance, Poor academic performance, High fee delay, Low assignment completion, Low class engagement"
66,5.13,10,75,4.1,38.81,Medium,Consistent academic performance
32,0.5,76,30,0.1,99.6,High,"Low attendance, Poor academic performance, High fee delay, Low assignment completion, Low class engagement"
53,0.64,54,31,3.6,73.28,High,"Low attendance, Poor academic performance, Low assignment completion, Low class engagement"
55,5.9,17,53,5.9,46.85,Medium,Low attendance
81,9.08,3,83,9.8,14.75,Low,Consistent academic performance
79,7.88,1,86,8.0,19.06,Low,Consistent academic performance
56,5.32,42,75,4.2,50.6,Medium,Low attendance
63,5.62,43,77,5.8,44.01,Medium,Consistent academic performance
71,6.94,18,65,5.3,32.5,Medium,Consistent academic performance
60,5.13,13,71,6.6,42.65,Medium,Consistent academic performance
60,5.34,33,78,6.7,44.63,Medium,Consistent academic performance
55,5.62,35,75,6.3,48.27,Medium,Low attendance
65,7.0,16,59,4.6,36.81,Medium,Consistent academic performance
56,6.57,23,75,4.9,43.5,Medium,Low attendance
16,2.41,97,18,3.0,100.0,High,"Low attendance, Poor academic performance, High fee delay, Low assignment completion, Low class engagement"
93,7.93,8,95,7.9,11.26,Low,Consistent academic performance
65,7.46,13,74,5.0,33.36,Medium,Consistent academic performance
100,9.6,3,98,8.6,2.53,Low,Consistent academic performance
60,7.43,14,69,6.0,36.86,Medium,Consistent academic performance
78,9.04,5,89,9.6,16.38,Low,Consistent academic performance
73,5.09,14,75,4.3,34.8,Medium,Consistent academic performance
89,8.13,2,97,9.5,11.07,Low,Consistent academic performance
90,7.76,2,99,8.5,11.6,Low,Consistent academic performance
5,2.01,45,18,0.5,100.0,High,"Low attendance, Poor academic performance, Low assignment completion, Low class engagement"
63,7.34,39,56,4.1,41.58,Medium,Consistent academic performance
34,4.93,94,3,2.6,86.44,High,"Low attendance, Poor academic performance, High fee delay, Low assignment completion, Low class engagement"
93,8.25,8,85,9.9,10.54,Low,Consistent academic performance
85,7.6,8,94,7.0,17.08,Low,Consistent academic performance
93,8.06,9,91,7.4,11.76,Low,Consistent academic performance
100,8.33,5,96,9.1,5.34,Low,Consistent academic performance
100,8.44,7,92,7.9,6.45,Low,Consistent academic performance
65,6.71,44,50,6.8,42.06,Medium,Consistent academic performance
59,6.93,26,50,4.2,43.76,Medium,Low attendance
84,9.53,6,95,7.0,12.75,Low,Consistent academic performance
71,5.92,35,65,6.1,37.63,Medium,Consistent academic performance
20,3.67,87,33,0.4,100.0,High,"Low attendance, Poor academic performance, High fee delay, Low assignment completion, Low class engagement"
0,0.84,54,41,3.9,100.0,High,"Low attendance, Poor academic performance, Low assignment completion, Low class engagement"
5,0.02,117,20,2.1,100.0,High,"Low attendance, Poor academic performance, High fee delay, Low assignment completion, Low class engagement"
95,9.26,4,83,7.1,8.24,Low,Consistent academic performance
92,9.19,7,81,8.2,10.14,Low,Consistent academic performance
59,5.9,12,52,6.4,43.02,Medium,Low attendance
29,0.05,65,32,4.0,100.0,High,"Low attendance, Poor academic performance, High fee delay, Low assignment completion, Low class engagement"
91,9.95,8,87,9.4,8.02,Low,Consistent academic performance
100,9.75,2,89,9.0,2.74,Low,Consistent academic performance
70,7.04,23,60,4.2,34.79,Medium,Consistent academic performance
63,6.62,19,68,4.1,39.0,Medium,Consistent academic performance
87,7.57,7,88,7.1,16.41,Low,Consistent academic performance
5,2.94,40,11,3.6,100.0,High,"Low attendance, Poor academic performance, Low assignment completion, Low class engagement"
11,2.55,103,19,2.8,100.0,High,"Low attendance, Poor academic performance, High fee delay, Low assignment completion, Low class engagement"
79,8.8,9,82,9.9,17.63,Low,Consistent academic performance
49,4.14,38,21,0.9,65.88,High,"Low attendance, Poor academic performance, Low assignment completion, Low class engagement"
86,9.41,2,98,9.3,9.85,Low,Consistent academic performance
22,2.38,111,25,0.1,100.0,High,"Low attendance, Poor academic performance, High fee delay, Low assignment completion, Low class engagement"
57,7.17,36,75,6.6,42.42,Medium,Low attendance
61,5.46,33,57,5.6,46.23,Medium,Consistent academic performance
52,4.13,109,23,3.6,70.62,High,"Low attendance, Poor academic performance, High fee delay, Low assignment completion, Low class engagement"
38,0.55,99,4,3.2,96.33,High,"Low attendance, Poor academic performance, High fee delay, Low assignment completion, Low class engagement"
72,6.0,13,57,4.5,34.69,Medium,Consistent academic performance
65,5.41,36,65,5.4,43.44,Medium,Consistent academic performance
30,0.23,35,43,3.5,93.06,High,"Low attendance, Poor academic performance, Low assignment completion, Low class engagement"
95,9.58,3,88,8.5,6.25,Low,Consistent academic performance
5,1.74,70,28,0.2,100.0,High,"Low attendance, Poor academic performance, High fee delay, Low assignment completion, Low class engagement"
98,7.83,3,95,8.4,7.58,Low,Consistent academic performance
56,6.63,37,66,5.9,46.09,Medium,Low attendance
75,8.69,8,94,8.6,19.46,Low,Consistent academic performance
56,5.43,36,73,5.7,48.74,Medium,Low attendance
72,5.81,33,68,4.2,37.56,Medium,Consistent academic performance
30,2.46,73,27,1.3,94.49,High,"Low attendance, Poor academic performance, High fee delay, Low assignment completion, Low class engagement"
73,7.39,15,73,6.9,28.06,Low,Consistent academic performance
8,0.32,65,37,1.4,100.0,High,"Low attendance, Poor academic performance, High fee delay, Low assignment completion, Low class engagement"
90,9.89,4,89,9.5,7.73,Low,Consistent academic performance
13,2.27,35,6,1.7,100.0,High,"Low attendance, Poor academic performance, Low assignment completion, Low class engagement"
86,8.45,0,83,9.9,12.87,Low,Consistent academic performance
74,7.22,17,60,6.3,29.81,Low,Consistent academic performance
79,8.68,9,94,8.3,17.53,Low,Consistent academic performance
39,0.58,34,12,1.2,86.07,High,"Low attendance, Poor academic performance, Low assignment completion, Low class engagement"
96,8.97,7,87,8.5,7.74,Low,Consistent academic performance
67,6.13,36,69,5.2,39.86,Medium,Consistent academic performance
95,7.63,8,89,7.5,11.52,Low,Consistent academic performance
45,4.92,77,13,1.0,74.03,High,"Low attendance, Poor academic performance, High fee delay, Low assignment completion, Low class engagement"
89,7.79,2,92,9.8,12.15,Low,Consistent academic performance
99,7.99,7,80,7.6,9.23,Low,Consistent academic performance
44,4.51,83,13,4.0,75.67,High,"Low attendance, Poor academic performance, High fee delay, Low assignment completion, Low class engagement"
81,8.27,2,85,7.3,17.59,Low,Consistent academic performance
90,8.61,7,80,9.3,12.05,Low,Consistent academic performance
96,8.73,8,94,7.9,7.98,Low,Consistent academic performance
79,7.73,4,88,7.7,19.88,Low,Consistent academic performance
94,9.5,0,87,9.8,5.86,Low,Consistent academic performance
0,4.89,97,23,2.2,100.0,High,"Low attendance, Poor academic performance, High fee delay, Low assignment completion, Low class engagement"
83,9.67,2,94,8.8,11.5,Low,Consistent academic performance
53,0.77,88,5,0.0,82.99,High,"Low attendance, Poor academic performance, High fee delay, Low assignment completion, Low class engagement"
71,5.46,20,73,6.6,35.24,Medium,Consistent academic performance
86,8.13,8,100,9.8,13.32,Low,Consistent academic performance
59,5.41,21,79,6.4,43.22,Medium,Low attendance
61,6.34,17,58,5.6,41.03,Medium,Consistent academic performance
62,7.42,24,70,5.2,37.56,Medium,Consistent academic performance
59,6.35,37,78,4.9,44.08,Medium,Low attendance
33,4.39,53,19,2.7,81.46,High,"Low attendance, Poor academic performance, Low assignment completion, Low class engagement"
42,2.97,65,37,3.3,77.21,High,"Low attendance, Poor academic performance, High fee delay, Low assignment completion, Low class engagement"
22,1.94,73,47,3.7,100.0,High,"Low attendance, Poor academic performance, High fee delay, Low assignment completion, Low class engagement"
91,8.53,9,91,8.7,11.23,Low,Consistent academic performance
58,6.93,38,58,4.5,45.47,Medium,Low attendance
52,3.42,81,42,1.2,70.54,High,"Low attendance, Poor academic performance, High fee delay, Low assignment completion, Low class engagement"
78,9.75,8,95,8.3,15.19,Low,Consistent academic performance
76,8.2,1,100,7.8,18.73,Low,Consistent academic performance
86,8.36,3,97,9.3,12.49,Low,Consistent academic performance
30,2.32,92,22,3.1,97.41,High,"Low attendance, Poor academic performance, High fee delay, Low assignment completion, Low class engagement"
14,3.35,112,27,0.0,100.0,High,"Low attendance, Poor academic performance, High fee delay, Low assignment completion, Low class engagement"
67,6.85,20,54,4.2,37.29,Medium,Consistent academic performance
55,6.64,35,70,6.1,45.89,Medium,Low attendance
9,4.4,118,21,2.7,100.0,High,"Low attendance, Poor academic performance, High fee delay, Low assignment completion, Low class engagement"
99,7.89,8,94,8.0,8.03,Low,Consistent academic performance
56,5.27,23,57,6.9,48.03,Medium,Low attendance
28,0.07,30,42,2.3,95.87,High,"Low attendance, Poor academic performance, Low assignment completion, Low class engagement"
17,0.1,63,31,1.1,100.0,High,"Low attendance, Poor academic performance, High fee delay, Low assignment completion, Low class engagement"
38,2.15,51,28,0.1,83.79,High,"Low attendance, Poor academic performance, Low assignment completion, Low class engagement"
68,7.03,12,68,5.4,32.87,Medium,Consistent academic performance
69,5.9,33,62,5.3,39.36,Medium,Consistent academic performance
63,6.34,43,73,5.3,42.66,Medium,Consistent academic performance
100,8.03,2,91,8.5,6.22,Low,Consistent academic performance
99,8.62,3,95,9.9,4.67,Low,Consistent academic performance
73,6.03,17,63,5.7,33.45,Medium,Consistent academic performance
14,3.27,111,45,0.3,100.0,High,"Low attendance, Poor academic performance, High fee delay, Low assignment completion, Low class engagement"
89,8.74,1,82,7.2,12.19,Low,Consistent academic performance
84,8.98,0,98,7.4,12.51,Low,Consistent academic performance
87,9.97,0,97,8.8,8.07,Low,Consistent academic performance
96,8.27,6,81,8.6,9.58,Low,Consistent academic performance
75,8.16,9,96,8.1,21.0,Low,Consistent academic performance
82,8.68,2,96,9.8,13.71,Low,Consistent academic performance
37,1.19,115,43,2.0,92.0,High,"Low attendance, Poor academic performance, High fee delay, Low assignment completion, Low class engagement"
14,3.37,69,36,3.2,100.0,High,"Low attendance, Poor academic performance, High fee delay, Low assignment completion, Low class engagement"
100,9.58,2,89,9.5,2.8,Low,Consistent academic performance
86,9.23,4,95,8.5,11.29,Low,Consistent academic performance
95,9.25,0,91,9.5,5.61,Low,Consistent academic performance
71,5.54,33,75,4.9,37.88,Medium,Consistent academic performance
82,9.52,7,99,8.2,13.08,Low,Consistent academic performance
27,2.24,72,7,1.7,100.0,High,"Low attendance, Poor academic performance, High fee delay, Low assignment completion, Low class engagement"
77,8.55,1,98,7.1,17.85,Low,Consistent academic performance
58,5.26,12,74,4.3,44.39,Medium,Low attendance
59,5.49,26,63,6.5,45.35,Medium,Low attendance
57,5.58,34,71,5.5,47.58,Medium,Low attendance
95,9.52,8,99,7.5,6.59,Low,Consistent academic performance
0,0.13,114,45,2.2,100.0,High,"Low attendance, Poor academic performance, High fee delay, Low assignment completion, Low class engagement"
30,1.32,83,21,1.6,100.0,High,"Low attendance, Poor academic performance, High fee delay, Low assignment completion, Low class engagement"
52,1.7,34,8,1.1,71.23,High,"Low attendance, Poor academic performance, Low assignment completion, Low class engagement"
41,4.06,55,44,1.7,73.08,High,"Low attendance, Poor academic performance, Low assignment completion, Low class engagement"
64,6.83,44,75,6.7,39.94,Medium,Consistent academic performance
80,9.07,3,99,8.2,14.55,Low,Consistent academic performance
89,8.71,9,98,8.5,11.35,Low,Consistent academic performance
61,7.48,17,73,4.8,36.75,Medium,Consistent academic performance
83,7.6,6,95,7.3,17.69,Low,Consistent academic performance
86,9.14,3,100,9.3,10.44,Low,Consistent academic performance
90,8.36,7,85,7.4,13.09,Low,Consistent academic performance
96,7.84,5,80,8.8,10.32,Low,Consistent academic performance
98,9.3,1,92,7.1,5.16,Low,Consistent academic performance
62,7.3,22,51,5.7,39.2,Medium,Consistent academic performance
76,7.55,1,84,9.8,20.96,Low,Consistent academic performance
64,7.3,31,62,4.1,39.1,Medium,Consistent academic performance
43,2.2,37,36,0.3,75.66,High,"Low attendance, Poor academic performance, Low assignment completion, Low class engagement"
63,6.14,35,57,6.4,42.97,Medium,Consistent academic performance
10,3.48,92,7,2.3,100.0,High,"Low attendance, Poor academic performance, High fee delay, Low assignment completion, Low class engagement"
72,7.29,22,61,6.0,31.72,Medium,Consistent academic performance
85,8.9,9,94,8.1,13.71,Low,Consistent academic performance
91,9.83,8,80,9.7,8.8,Low,Consistent academic performance
66,6.72,15,61,5.3,36.2,Medium,Consistent academic performance
